PE IR       SPECTRUM    SPECTRUM    ASCII       PEDS        1.60        
  -1
12ULFO~1.ASC
14/04/04
15:01:00.00
14/04/04
15:01:00.00
Admin
1.2ul 30 degrees Formic acid MS
370.000000
8









2002,4.07    
MIRTGS : RIGHTBACK : INTERNAL 2
MIR : ON : INTERNAL 2
EXTKBR

0.200000
1
2.000000
STRONG
RATIO
SPECTRUM
UNLOCKED 256

DOUBLE
64
COMBINED
1
0
0


0.500000
RATIO


1
0
TRUE
50096
0
LEFT NOT FITTED RIGHT NOT FITTED 0
NONE
NONE
15600
21.200000
5.600000
50096
TRUE
1 0 8 72 0 0 0 0 

15798.010000






#HDR
-1
-1
#GR
CM-1
A
0.00000011920928955078
0.0
4000.000000
-0.500000
7261
8
1.111755
-0.040801
#DATA
4000.000000	-0.009413 
3999.500000	-0.009281 
3999.000000	-0.009196 
3998.500000	-0.009175 
3998.000000	-0.009205 
3997.500000	-0.009281 
3997.000000	-0.009397 
3996.500000	-0.009500 
3996.000000	-0.009508 
3995.500000	-0.009416 
3995.000000	-0.009295 
3994.500000	-0.009192 
3994.000000	-0.009077 
3993.500000	-0.008934 
3993.000000	-0.008855 
3992.500000	-0.008972 
3992.000000	-0.009256 
3991.500000	-0.009453 
3991.000000	-0.009339 
3990.500000	-0.008988 
3990.000000	-0.008708 
3989.500000	-0.008706 
3989.000000	-0.008934 
3988.500000	-0.009204 
3988.000000	-0.009360 
3987.500000	-0.009380 
3987.000000	-0.009388 
3986.500000	-0.009513 
3986.000000	-0.009682 
3985.500000	-0.009673 
3985.000000	-0.009421 
3984.500000	-0.009125 
3984.000000	-0.009013 
3983.500000	-0.009100 
3983.000000	-0.009252 
3982.500000	-0.009365 
3982.000000	-0.009435 
3981.500000	-0.009515 
3981.000000	-0.009647 
3980.500000	-0.009825 
3980.000000	-0.009997 
3979.500000	-0.010088 
3979.000000	-0.010047 
3978.500000	-0.009899 
3978.000000	-0.009743 
3977.500000	-0.009630 
3977.000000	-0.009496 
3976.500000	-0.009279 
3976.000000	-0.009051 
3975.500000	-0.008912 
3975.000000	-0.008855 
3974.500000	-0.008818 
3974.000000	-0.008815 
3973.500000	-0.008884 
3973.000000	-0.009005 
3972.500000	-0.009146 
3972.000000	-0.009311 
3971.500000	-0.009463 
3971.000000	-0.009516 
3970.500000	-0.009440 
3970.000000	-0.009301 
3969.500000	-0.009170 
3969.000000	-0.009062 
3968.500000	-0.009010 
3968.000000	-0.009079 
3967.500000	-0.009278 
3967.000000	-0.009520 
3966.500000	-0.009672 
3966.000000	-0.009665 
3965.500000	-0.009532 
3965.000000	-0.009378 
3964.500000	-0.009294 
3964.000000	-0.009288 
3963.500000	-0.009277 
3963.000000	-0.009161 
3962.500000	-0.008910 
3962.000000	-0.008636 
3961.500000	-0.008520 
3961.000000	-0.008639 
3960.500000	-0.008893 
3960.000000	-0.009126 
3959.500000	-0.009271 
3959.000000	-0.009339 
3958.500000	-0.009353 
3958.000000	-0.009347 
3957.500000	-0.009369 
3957.000000	-0.009430 
3956.500000	-0.009467 
3956.000000	-0.009418 
3955.500000	-0.009312 
3955.000000	-0.009258 
3954.500000	-0.009315 
3954.000000	-0.009412 
3953.500000	-0.009422 
3953.000000	-0.009318 
3952.500000	-0.009247 
3952.000000	-0.009355 
3951.500000	-0.009522 
